发布时间,微博内容
2023-01-17 08:33:44,【群众不慎遗失手机，市高管交警倾力相助帮其找回】#武汉交警微视角# 1月15日晚上20时分许，武汉市交管局高等级公路大队四中队民警周康云在武汉四环线27公里处置一起交通事故时，其中一位司乘人员非常焦急地找到处警民警，称自己乘车时不慎将手机遗失，如果不及时找到，担心会被过往车辆压碎，由于手 ...全文
2023-01-17 07:05:09,新年不到15天，美国已发生22起大型枪击！英媒：频率高得像交通事故！#蛟龙军事# 难舍深蓝的微博视频 
2023-01-17 08:33:24,云南高速路况【昆石高速】昆石高速小团山至松茂路段雾大，双向通行正常、请过往驾驶人经过此路段时打开雾灯、控制车速、保持跟车距离、安全行车，如车辆发生故障或交通事故，须遵循“车靠边，人撤离”，即报警，报警电话，0871--12122、0871--67207122、0871--67527122@918云南交通之声  ...全文
2023-01-17 08:37:22,【小心谨慎过马路，文明守法平安回家】1月5日，在绍兴嵊州，姚某驾驶小轿车直行过路口，未注意观察路况，与任性横穿机动车道过马路的行人尉某相撞，造成尉某受伤的交通事故。浙江交警提醒：过马路请走斑马线，小心谨慎行车行路，#文明守法平安回家#。@嵊州交警大队  @浙江公安 @公安部交通管理局   ...全文
2023-01-17 08:33:44,【群众不慎遗失手机，市高管交警倾力相助帮其找回】#武汉交警微视角# 1月15日晚上20时分许，武汉市交管局高等级公路大队四中队民警周康云在武汉四环线27公里处置一起交通事故时，其中一位司乘人员非常焦急地找到处警民警，称自己乘车时不慎将手机遗失，如果不及时找到，担心会被过往车辆压碎，由于手 ...全文
2023-01-17 07:05:09,新年不到15天，美国已发生22起大型枪击！英媒：频率高得像交通事故！#蛟龙军事# 难舍深蓝的微博视频 
2023-01-17 08:33:24,云南高速路况【昆石高速】昆石高速小团山至松茂路段雾大，双向通行正常、请过往驾驶人经过此路段时打开雾灯、控制车速、保持跟车距离、安全行车，如车辆发生故障或交通事故，须遵循“车靠边，人撤离”，即报警，报警电话，0871--12122、0871--67207122、0871--67527122@918云南交通之声  ...全文
2023-01-17 08:26:26,#平安春运交警同行# 【保山交警筑牢“四条战线”全面做好春运期间道路交通安全管理工作】为全力做好2023年春运期间（1月7日至2月15日）保安全保通畅工作，有效预防和减少道路交通事故的发生，为群众节日期间平安出行创造良好的道路交通环境，保山市公安局交警支队直属二大队以“防风险、强管控、保稳定 ...全文
2023-01-17 08:00:18,发布了头条文章：《“再提四力”，长春交警深化春节前道路交通事故预防工作》  “再提四力”，长春交警深化春节前道路交通事故预防工作 
2023-01-17 07:56:55,#成都交通路况# 07:56时，三环路：草金立交至武侯立交外侧主道发生一起交通事故，导致该路段车辆通行缓慢，请途经此处的驾驶员注意避让。实时路况信息请关注导航地图，注意收听省市交通广播FM101.7、FM91.4。 
2023-01-17 07:55:52,今晨，看到一省高院帮助车祸当事人争取到医疗费用支付的判决，甚是感慨，高院纠正了基层和中院的判决。花了几年的时间，用了多少精力啊！其实，因道路交通事故产生的医疗费用，其实有三个救助渠道：第一个渠道，当然是交通事故赔偿，但这个需要时间，甚至因为事故责任方既没投保交强险，也没经济能力 ...全文
2023-01-17 07:52:40,#平安春运交警同行# 快过年了，别让“酒驾”耽误团圆！还有5⃣️天就过年了，亲戚朋友陆续返乡归家，聚餐应酬日渐增多，但是不管喝多喝少，一定要切记一个原则，喝酒不开车，开车不喝酒，为做好春运期间道路交通安全管理工作，预防和减少道路交通事故的发生，荆门交警将不定时、不定点、全天候、全路段 ...全文
2023-01-16 10:53:22,【国务院安委会对南昌大货车冲撞人群交通事故查处挂牌督办】#南昌大货车冲撞人群事故被挂牌督办#据应急管理部官网消息，日前，国务院安全生产委员会向江西省人民政府发出《重大生产安全事故查处挂牌督办通知书》。通知书指出，2023年1月8日，江西省南昌市发生一起大货车冲撞人群的重大道路交通事故，造 ...全文
2023-01-17 06:41:22,#天津高速路况#2023-1-17 06:41，因车辆交通事故，S40京津塘高速驶往滨海新区方向K58+600处(泗村店互通立交到杨村收费站之间)占用第2行车道。 
2023-01-16 10:00:00,【#奔驰车强行加塞全责进了修理厂# 】近日，缙云五云街道紫薇路与问渔路路口发生一起因加塞引发的交通事故。视频中，一辆黑色奔驰越野车从东侧的巷弄里驶出，并毫不犹豫地往李女士车前加塞。十几秒过去了，红灯变为绿灯，眼看着前方车辆前移，李某春（奔驰驾驶员）强行将自己“塞入”车道，见状李女士 ...全文
2023-01-17 06:15:36,回想起之前初中自己老是离家出走总是吵架虽然和我妈说到底两个人还是有矛盾 但是我突然发现 我们不再像之前一样了… 拔智齿那天我发现妈妈的白头发变多了 还有外婆 我不知道从什么时候开始 我开始害怕 现在好多交通事故意外什么的… 每一次看到外婆自己一个人去干嘛干嘛 心里总是会觉得 担心世界上 ...全文
2023-01-16 16:03:00,【#伊拉克大雾引发交通事故死伤24人#】据当地媒体报道，当地时间16日上午，伊拉克南部济加尔省出现大雾天气，引发严重交通事故，目前已造成24人死伤。（央视新闻客户端） 
2023-01-17 02:02:07,因碰瓷多广东一高速被司机们戏称#广东索马里高速# ，经过#广东警方硬核抓捕高速碰瓷团伙#，缴获车一辆，伪车牌一副，铁螺母一批，如今赶赴外省抓其余人员。所以，大家遇到交通事故一定不能私了，很多都是拿东西往你车上砸… 马上谈的微博视频 
2023-01-16 11:30:02,2023年1月15日前后国内交通事故视频合集#交通事故# 出行每一天的微博视频 
2023-01-16 11:08:45,【疏于观察酿事故 夜间行车需谨慎】 近日，张某驾驶小型客车，沿泰楼线由北向南行驶至良庄镇南宋村路口时，与沿路由东向西行驶的孔某驾驶的小型轿车相撞，造成张某、孔某、李某、孔某、孔某受伤，车辆损坏的交通事故。#交警提醒#夜间行车隐患多、风险加倍，务必提高谨慎、安全驾驶，降低车速，增加跟车 ...全文
2023-01-16 21:12:56,【外媒：#塞内加尔严重车祸致19死24伤#】据法新社报道，塞内加尔北部16日发生一辆公共汽车和一辆卡车相撞事故，造成19人死亡。报道称，事故发生于卢加地区。据救援人员介绍，事故还造成24人受伤。报道介绍，8天前，塞内加尔刚刚发生过一起严重交通事故。1月8日，两辆公共汽车在塞内加尔中部地区相 ...全文
2023-01-17 00:01:01,【男子驾车起步就失控 原地转两圈后又撞车】#交通事故现场# #撞车# #交通事故案例警示# #新疆交警# 新疆交警微发布的微博视频 
2023-01-16 23:58:40,前一段时间经历了一次交通事故，我们夫妻俩骑电动车被私家车撞到，还好受伤不算严重，没有伤到骨头，赔偿今天已经到账，有些触动我很深的点有必要记录一下：1、老黄鸭受伤比我严重，左手掌血肉模糊，却在硬撑着去跟肇事方博弈，打120、去交警大队据理力争，始终充满一家之主的责任感和担当，我在他背 ...全文
2023-01-16 23:51:04,【安稳过年  护航平安路】 为全力做好春运、春节期间道路交通安全工作，1月16日晚，钒钛高新区交警大队按照分局要求开展集中统一清查行动，在辖区主要路段设立检查点，对过往车辆进行逐一检查，严查酒后驾驶、涉牌涉证等严重交通违法行为。全力预防因酒驾、醉驾引发的道路交通事故，为春运营造安全、有 ...全文
2023-01-16 23:29:11,TEN因为早上出了点交通事故现在暂且《我有一只猫》和其他停更几天，没有伤到骨头但是现在整个左半边身子是比较费力的😢，也刚好tennie巴黎时装周就不发无关的东西分流啦，大家期待TEN in Paris，前面几集在首页置顶感兴趣的朋友可以先看，等活动结束后会再补上，也提前祝大家新年快 ...全文
2023-01-16 23:23:46,【国务院安委会对江西南昌货车冲撞人群交通事故查处挂牌督办】应急管理部网站16日发布消息称，国务院安委会决定对江西南昌货车冲撞人群交通事故查处挂牌督办。详情↓ 
2023-01-16 22:58:39,#高速公路畅通行动##880高速路况# G22青兰高速临吉段，临汾至陕西方向，吉县收费站与壶口景区收费站之间，进师岭隧道内发生一起交通事故。因事故，南辛店、光华、乡宁、吉县、壶口景区收费站入口封闭。G59呼北高速吉河段，因相邻路段事故，乡宁西收费站入口封闭。请关注“880山西交通广播”微信号， ...全文
2023-01-16 22:43:43,德国柏林发生致命交通事故。一名男子驾驶汽车撞上勃兰登堡门后死亡，车辆严重损毁。 智语慧言的微博视频 
2023-01-16 22:40:25,一个美国人捅了另外一个亚裔美国人，受伤没死，中国媒体翻来覆去的报道；同时国内发生了很多起群死群伤事件：盘锦化工厂爆炸5死8失联；南昌特大交通事故18死20伤；广州闹市故意车撞人，5死13伤。是国人太多死店不算啥，还是大家都麻了？#盘锦一化工厂发生起火爆炸##美国一化工厂发生爆炸# 
